location_name,latitude,longitude,day_of_year,month,sin_doy,cos_doy,solar_irradiance,temperature_avg,humidity,wind_speed,pressure,cloud_cover,precipitation,capacity_kw,panel_area,tilt_angle,orientation,energy_generated_kwh,energy_per_kw
Pune,18.52,73.856,301,11,-0.892,0.452,437.2,20.06,60.0,1.0,1018.8,27.5,0.0,5,31.6,26,170,0.1,0.02
Pune,18.52,73.856,176,6,0.112,-0.994,931.85,24.08,42.3,7.6,1010.1,1.7,8.75,10,55.7,28,154,0.1,0.01
Pune,18.52,73.856,121,5,0.872,-0.49,570.32,34.29,80.4,3.5,1010.9,72.2,0.0,25,126.3,20,166,0.201,0.008
Pune,18.52,73.856,312,11,-0.791,0.612,461.34,13.45,78.9,2.2,1008.2,20.0,9.69,10,55.6,34,162,0.1,0.01
Pune,18.52,73.856,191,7,-0.146,-0.989,813.03,24.75,63.0,1.8,1007.4,10.0,8.14,50,330.3,20,193,2.361,0.047
Pune,18.52,73.856,301,11,-0.892,0.452,538.35,17.61,79.8,4.0,1002.3,0.8,0.0,15,97.5,35,188,0.1,0.007
Pune,18.52,73.856,164,6,0.313,-0.95,708.92,30.35,67.0,2.7,1013.4,41.5,0.0,1,5.9,36,150,0.1,0.1
Pune,18.52,73.856,61,3,0.867,0.498,873.61,30.21,61.4,3.9,1018.0,18.9,0.0,1,6.3,22,204,0.1,0.1
Pune,18.52,73.856,82,3,0.987,0.159,1019.29,29.47,68.1,2.7,1014.7,12.3,0.0,10,62.8,24,205,0.1,0.01
Pune,18.52,73.856,195,7,-0.214,-0.977,829.92,19.08,79.7,3.6,1015.0,4.4,8.64,5,28.8,43,206,0.1,0.02
Pune,18.52,73.856,296,10,-0.928,0.374,400.01,15.8,65.4,2.3,1008.1,38.1,0.0,25,143.8,24,177,0.21,0.008
Pune,18.52,73.856,354,12,-0.188,0.982,519.73,18.97,56.8,2.7,1002.2,17.9,4.97,1,5.5,20,150,0.1,0.1
Pune,18.52,73.856,182,7,0.009,-1.0,902.52,20.04,57.3,4.0,1006.9,2.0,0.0,10,54.1,19,162,0.1,0.01
Pune,18.52,73.856,194,7,-0.197,-0.98,500.91,20.56,63.4,7.5,1007.2,59.7,0.0,15,85.8,27,161,0.116,0.008
Pune,18.52,73.856,193,7,-0.18,-0.984,809.58,19.74,49.6,7.7,1019.0,9.2,0.0,15,98.9,39,171,0.16,0.011
Pune,18.52,73.856,231,8,-0.741,-0.671,365.57,21.8,70.1,3.9,1006.2,69.1,5.87,5,32.3,22,174,0.1,0.02
Pune,18.52,73.856,337,12,-0.464,0.886,418.91,23.3,54.8,5.1,1018.3,34.9,3.58,3,15.6,20,208,0.1,0.033
Pune,18.52,73.856,81,3,0.984,0.176,656.08,31.58,52.6,5.8,1018.1,58.5,0.0,5,25.7,42,210,0.1,0.02
Pune,18.52,73.856,353,12,-0.205,0.979,369.71,21.53,67.3,2.4,1008.1,53.5,0.0,15,75.1,22,188,0.1,0.007
Pune,18.52,73.856,291,10,-0.956,0.293,493.67,19.31,58.7,7.0,1014.1,15.0,0.0,20,102.8,30,183,0.168,0.008
Pune,18.52,73.856,188,7,-0.095,-0.996,614.34,23.26,69.4,6.0,1020.6,44.0,0.0,1,6.1,23,175,0.1,0.1
Pune,18.52,73.856,108,4,0.959,-0.284,530.0,36.17,58.4,4.3,1002.7,77.9,0.0,20,130.2,32,200,0.172,0.009
Pune,18.52,73.856,168,6,0.247,-0.969,921.1,25.0,64.2,5.2,1011.9,8.6,0.0,2,11.9,40,192,0.1,0.05
Pune,18.52,73.856,6,1,0.103,0.995,639.6,22.78,54.7,2.8,1013.9,4.7,0.0,2,12.4,19,182,0.1,0.05
Pune,18.52,73.856,354,12,-0.188,0.982,447.99,18.5,59.6,3.3,1018.0,35.2,0.0,1,6.6,42,179,0.1,0.1
Pune,18.52,73.856,148,5,0.56,-0.829,601.79,30.44,73.7,7.3,1020.4,62.4,7.15,15,86.5,28,190,0.129,0.009
Pune,18.52,73.856,59,2,0.85,0.527,595.43,32.36,72.4,3.1,1008.2,57.3,0.0,3,16.0,19,209,0.1,0.033
Pune,18.52,73.856,325,11,-0.635,0.772,369.35,13.19,46.0,7.9,1009.9,45.2,0.0,20,118.7,33,207,0.154,0.008
Pune,18.52,73.856,166,6,0.28,-0.96,435.77,25.73,41.9,1.5,1017.3,80.0,0.0,5,25.7,35,205,0.1,0.02
Pune,18.52,73.856,113,4,0.931,-0.366,580.81,31.2,62.4,4.5,1020.1,71.6,0.0,50,260.7,36,202,0.992,0.02
Pune,18.52,73.856,250,9,-0.918,-0.398,608.38,10.84,77.0,5.0,1011.8,7.7,0.0,25,140.6,27,183,0.362,0.014
Pune,18.52,73.856,362,13,-0.052,0.999,414.21,25.22,52.4,4.7,1013.1,47.8,0.0,100,515.3,24,190,3.239,0.032
Pune,18.52,73.856,127,5,0.817,-0.577,879.09,37.54,56.1,4.9,1015.5,32.8,0.0,2,12.6,22,184,0.1,0.05
Pune,18.52,73.856,40,2,0.635,0.772,786.53,31.64,75.7,3.4,1018.2,13.1,0.0,15,83.2,39,159,0.12,0.008
Pune,18.52,73.856,23,1,0.386,0.923,439.04,28.57,58.9,3.5,1003.1,59.7,2.59,50,259.2,39,194,0.77,0.015
Pune,18.52,73.856,185,7,-0.043,-0.999,880.81,25.89,47.8,7.6,1005.6,3.3,0.0,5,25.6,33,193,0.1,0.02
Pune,18.52,73.856,34,2,0.552,0.834,746.54,31.02,48.6,6.8,1019.7,13.6,0.0,15,78.9,34,183,0.109,0.007
Pune,18.52,73.856,297,10,-0.921,0.39,347.41,11.07,70.8,4.6,1002.2,51.7,0.0,10,58.9,34,173,0.1,0.01
Pune,18.52,73.856,131,5,0.775,-0.632,1103.25,34.35,71.0,4.1,1012.9,3.4,0.0,50,275.2,28,159,2.192,0.044
Pune,18.52,73.856,314,11,-0.769,0.639,244.12,12.6,80.2,5.5,1012.9,77.8,0.0,5,27.7,28,201,0.1,0.02
Pune,18.52,73.856,360,12,-0.086,0.996,453.56,26.58,72.2,3.8,1006.6,37.5,0.0,50,325.4,31,183,0.993,0.02
Pune,18.52,73.856,33,2,0.538,0.843,382.01,29.76,48.7,2.1,1008.4,76.2,0.0,25,127.7,45,156,0.212,0.008
Pune,18.52,73.856,206,7,-0.394,-0.919,521.11,18.89,52.8,6.3,1008.7,50.8,0.0,2,13.3,44,155,0.1,0.05
Pune,18.52,73.856,351,12,-0.239,0.971,488.14,18.89,65.1,2.9,1019.1,23.7,0.0,5,30.1,23,158,0.1,0.02
Pune,18.52,73.856,43,2,0.674,0.738,478.18,30.38,62.0,5.4,1010.4,65.8,0.0,1,5.3,34,210,0.1,0.1
Pune,18.52,73.856,61,3,0.867,0.498,614.27,30.53,57.6,6.0,1003.2,55.7,0.0,3,16.8,26,179,0.1,0.033
Pune,18.52,73.856,365,13,0.0,1.0,380.87,20.92,46.7,5.7,1020.2,57.1,8.49,15,76.8,33,170,0.1,0.007
Pune,18.52,73.856,314,11,-0.769,0.639,374.14,21.39,76.4,2.6,1017.4,43.2,0.0,2,11.1,36,162,0.1,0.05
Pune,18.52,73.856,115,4,0.918,-0.398,945.25,32.93,44.1,3.9,1010.5,26.7,0.0,25,129.7,28,210,0.491,0.02
Pune,18.52,73.856,316,11,-0.747,0.665,506.94,17.1,80.6,5.6,1005.5,7.8,0.0,10,58.2,37,203,0.1,0.01
Pune,18.52,73.856,265,9,-0.989,-0.15,541.24,13.73,63.6,6.2,1017.0,14.2,8.63,2,10.6,41,169,0.1,0.05
Pune,18.52,73.856,233,8,-0.764,-0.645,631.3,13.11,58.6,5.7,1018.0,14.1,1.96,25,153.9,17,192,0.366,0.015
Pune,18.52,73.856,302,11,-0.884,0.467,340.07,12.65,59.5,3.4,1003.9,53.0,0.0,5,26.9,43,161,0.1,0.02
Pune,18.52,73.856,97,4,0.995,-0.099,822.08,34.3,63.5,3.7,1015.3,41.4,0.0,50,256.0,39,190,1.789,0.036
Pune,18.52,73.856,117,4,0.903,-0.429,1104.03,37.05,55.0,6.3,1012.4,6.9,0.0,50,253.6,32,175,1.689,0.034
Pune,18.52,73.856,199,7,-0.28,-0.96,663.98,20.01,59.5,6.0,1010.1,29.8,6.57,2,12.9,44,165,0.1,0.05
Pune,18.52,73.856,98,4,0.993,-0.116,901.71,33.41,46.1,4.3,1005.9,31.7,0.0,25,135.4,43,209,0.512,0.02
Pune,18.52,73.856,65,3,0.9,0.437,979.74,34.18,50.7,2.4,1011.6,7.1,0.0,2,10.9,20,196,0.1,0.05
Pune,18.52,73.856,299,10,-0.907,0.421,361.22,13.78,70.8,3.3,1009.8,47.8,2.73,10,55.0,19,196,0.1,0.01
Pune,18.52,73.856,250,9,-0.918,-0.398,322.73,13.96,63.1,7.3,1002.6,71.2,0.0,3,19.5,23,210,0.1,0.033
Pune,18.52,73.856,245,9,-0.88,-0.475,633.1,12.36,50.6,3.7,1002.6,5.6,9.77,10,51.4,42,171,0.1,0.01
Pune,18.52,73.856,149,5,0.545,-0.838,583.02,26.04,48.5,4.3,1021.1,64.7,0.0,20,105.6,41,177,0.161,0.008
Pune,18.52,73.856,265,9,-0.989,-0.15,407.52,12.77,51.9,3.7,1008.8,46.0,0.0,25,129.3,43,186,0.168,0.007
Pune,18.52,73.856,110,4,0.948,-0.317,1039.83,37.91,67.3,1.4,1014.4,15.5,0.0,20,132.2,19,162,0.466,0.023
Pune,18.52,73.856,40,2,0.635,0.772,842.51,31.53,73.2,5.8,1019.6,3.9,4.49,20,116.0,28,172,0.259,0.013
Pune,18.52,73.856,295,10,-0.934,0.358,268.02,15.33,73.6,7.1,1017.2,72.8,0.0,15,97.5,19,209,0.1,0.007
Pune,18.52,73.856,93,4,1.0,-0.03,869.82,31.62,72.2,5.9,1020.0,34.8,3.94,15,81.6,18,205,0.157,0.01
Pune,18.52,73.856,139,5,0.681,-0.732,952.01,30.94,65.4,4.0,1018.1,19.7,0.0,15,85.9,35,164,0.204,0.014
Pune,18.52,73.856,28,1,0.464,0.886,609.72,26.25,50.1,4.3,1012.0,32.0,0.0,5,30.4,16,153,0.1,0.02
Pune,18.52,73.856,317,11,-0.735,0.678,401.25,16.6,57.2,3.1,1009.0,36.0,1.36,50,316.9,38,201,1.016,0.02
Pune,18.52,73.856,2,1,0.034,0.999,420.79,22.15,41.9,3.6,1015.4,49.4,6.71,3,17.6,33,208,0.1,0.033
Pune,18.52,73.856,18,1,0.305,0.952,604.35,29.98,79.3,4.6,1015.5,23.7,0.0,1,5.6,24,174,0.1,0.1
Pune,18.52,73.856,153,6,0.486,-0.874,761.18,24.7,54.1,2.8,1018.8,39.1,0.0,15,81.6,23,201,0.153,0.01
Pune,18.52,73.856,131,5,0.775,-0.632,1021.49,28.79,69.5,7.1,1019.2,13.7,0.0,15,92.9,17,161,0.206,0.014
Pune,18.52,73.856,74,3,0.956,0.293,878.45,33.79,55.2,5.9,1008.6,26.7,0.0,20,107.6,28,186,0.261,0.013
Pune,18.52,73.856,35,2,0.567,0.824,513.16,27.92,54.4,3.7,1016.9,54.7,0.0,5,31.9,31,179,0.1,0.02
Pune,18.52,73.856,357,12,-0.137,0.991,336.9,18.24,53.4,4.2,1006.3,63.2,0.0,50,256.9,20,153,0.787,0.016
Pune,18.52,73.856,55,2,0.812,0.584,630.79,30.08,77.8,3.2,1012.6,49.8,0.0,5,28.1,37,172,0.1,0.02
Pune,18.52,73.856,121,5,0.872,-0.49,817.45,36.83,50.6,3.2,1003.1,41.6,0.0,50,313.8,39,191,2.271,0.045
Pune,18.52,73.856,52,2,0.78,0.625,725.76,28.09,54.8,3.9,1017.9,33.5,0.0,50,283.1,45,205,1.626,0.033
Pune,18.52,73.856,94,4,0.999,-0.047,1096.34,35.02,41.0,5.4,1011.3,6.9,7.4,100,620.9,24,198,9.307,0.093
Pune,18.52,73.856,273,10,-1.0,-0.013,527.93,9.6,75.9,3.5,1019.0,13.3,2.82,25,150.9,21,156,0.316,0.013
Pune,18.52,73.856,173,6,0.163,-0.987,476.85,22.59,76.1,2.9,1016.0,71.7,0.0,1,6.3,29,155,0.1,0.1
Pune,18.52,73.856,81,3,0.984,0.176,634.92,39.17,78.5,4.9,1019.8,61.3,0.0,10,57.3,17,193,0.1,0.01
Pune,18.52,73.856,199,7,-0.28,-0.96,464.71,22.24,60.8,1.9,1002.1,63.7,0.0,25,131.4,43,210,0.234,0.009
Pune,18.52,73.856,140,5,0.668,-0.744,576.26,26.1,56.9,4.9,1009.7,68.0,0.0,100,626.6,26,187,5.781,0.058
Pune,18.52,73.856,363,13,-0.034,0.999,296.31,21.48,54.2,3.4,1005.9,75.3,0.0,1,5.6,43,199,0.1,0.1
Pune,18.52,73.856,149,5,0.545,-0.838,624.88,33.18,71.6,3.8,1015.3,59.0,0.0,15,93.9,42,204,0.101,0.007
Pune,18.52,73.856,206,7,-0.394,-0.919,650.94,19.05,60.3,4.1,1017.6,27.8,9.16,3,18.2,27,150,0.1,0.033
Pune,18.52,73.856,146,5,0.588,-0.809,763.77,26.2,65.4,2.4,1013.6,41.6,0.0,10,61.9,44,180,0.1,0.01
Pune,18.52,73.856,323,11,-0.662,0.75,300.25,16.05,46.6,6.6,1006.6,63.2,5.65,20,127.5,17,158,0.148,0.007
Pune,18.52,73.856,112,4,0.937,-0.35,702.94,33.69,65.5,1.1,1009.3,56.7,0.0,2,12.4,41,177,0.1,0.05
Pune,18.52,73.856,81,3,0.984,0.176,989.19,30.95,54.3,3.2,1013.1,15.7,0.0,1,6.4,24,182,0.1,0.1
Pune,18.52,73.856,67,3,0.914,0.405,987.58,38.5,54.1,2.0,1004.8,7.5,0.0,50,300.8,39,196,1.843,0.037
Pune,18.52,73.856,328,11,-0.595,0.804,268.69,21.99,64.4,1.4,1007.1,72.1,7.05,5,30.5,33,169,0.1,0.02
Pune,18.52,73.856,330,11,-0.567,0.824,245.97,21.63,44.4,6.1,1014.0,78.3,0.0,2,11.8,41,209,0.1,0.05
Pune,18.52,73.856,244,9,-0.872,-0.49,559.18,11.65,51.7,1.9,1013.5,22.2,0.0,15,95.4,31,197,0.152,0.01
Pune,18.52,73.856,217,8,-0.56,-0.829,552.02,22.38,80.7,7.9,1008.6,39.4,0.0,3,17.4,18,152,0.1,0.033
Pune,18.52,73.856,246,9,-0.888,-0.46,429.89,10.58,72.7,7.8,1003.7,49.2,0.0,50,288.6,45,159,0.728,0.015
Pune,18.52,73.856,338,12,-0.448,0.894,430.24,24.63,47.1,3.6,1003.5,32.3,6.75,50,275.3,30,175,0.839,0.017
Pune,18.52,73.856,1,1,0.017,1.0,459.71,21.51,61.4,6.7,1010.0,40.0,0.0,100,522.0,33,168,3.117,0.031
Pune,18.52,73.856,134,5,0.741,-0.671,508.67,32.46,42.6,2.0,1010.2,78.0,0.0,5,26.5,38,162,0.1,0.02
Pune,18.52,73.856,93,4,1.0,-0.03,907.2,31.35,44.6,2.8,1017.5,30.1,0.0,20,107.7,26,176,0.245,0.012
Pune,18.52,73.856,127,5,0.817,-0.577,802.75,28.64,47.7,3.9,1007.5,42.3,6.82,15,87.4,42,196,0.128,0.009
Pune,18.52,73.856,247,9,-0.896,-0.444,642.35,10.73,76.2,4.7,1012.8,2.2,0.0,50,253.1,41,184,1.377,0.028
Pune,18.52,73.856,151,6,0.516,-0.857,713.77,31.6,62.7,7.6,1012.8,46.4,0.0,10,62.1,21,170,0.1,0.01
Pune,18.52,73.856,324,11,-0.649,0.761,240.09,22.71,74.1,1.5,1006.5,79.3,0.0,10,57.1,26,210,0.1,0.01
Pune,18.52,73.856,72,3,0.946,0.325,888.74,35.23,58.4,6.8,1010.0,24.2,0.0,1,5.1,16,210,0.1,0.1
Pune,18.52,73.856,362,13,-0.052,0.999,532.41,23.67,55.8,1.8,1013.6,20.6,0.0,50,306.7,34,205,0.877,0.018
Pune,18.52,73.856,260,9,-0.972,-0.234,476.04,16.47,64.8,1.2,1018.8,32.1,0.0,10,54.1,20,190,0.1,0.01
Pune,18.52,73.856,117,4,0.903,-0.429,657.11,28.8,50.0,1.0,1013.1,61.9,0.0,5,32.5,40,173,0.1,0.02
Pune,18.52,73.856,225,8,-0.668,-0.744,368.0,21.31,66.4,6.8,1021.1,70.9,0.0,5,25.4,34,186,0.1,0.02
Pune,18.52,73.856,264,9,-0.986,-0.167,496.16,11.24,75.5,7.0,1006.6,25.4,0.0,25,127.8,29,197,0.273,0.011
Pune,18.52,73.856,260,9,-0.972,-0.234,574.27,16.43,55.0,6.4,1005.4,9.2,0.0,25,133.7,27,151,0.325,0.013
Pune,18.52,73.856,88,3,0.998,0.056,819.69,35.09,67.0,4.7,1016.1,39.8,0.0,10,57.1,19,203,0.1,0.01
Pune,18.52,73.856,263,9,-0.983,-0.184,285.65,12.28,62.9,5.8,1019.8,75.5,0.0,15,78.9,21,192,0.1,0.007
Pune,18.52,73.856,332,12,-0.538,0.843,302.16,18.5,60.0,5.5,1010.6,63.9,0.0,1,6.6,41,189,0.1,0.1
Pune,18.52,73.856,220,8,-0.602,-0.799,473.74,13.89,48.5,5.7,1009.4,52.7,0.75,100,573.9,21,209,3.899,0.039
Pune,18.52,73.856,131,5,0.775,-0.632,1021.48,28.01,72.7,1.5,1021.3,13.7,1.49,1,5.4,42,179,0.1,0.1
Pune,18.52,73.856,174,6,0.146,-0.989,589.13,21.36,50.8,7.7,1017.5,54.5,0.0,25,127.1,24,192,0.235,0.009
Pune,18.52,73.856,2,1,0.034,0.999,562.6,21.09,65.2,1.4,1004.6,17.9,0.0,25,143.8,37,176,0.343,0.014
Pune,18.52,73.856,325,11,-0.635,0.772,509.3,15.8,56.7,1.7,1012.4,8.2,0.0,50,291.1,40,202,1.455,0.029
Pune,18.52,73.856,298,10,-0.914,0.405,502.27,17.39,67.4,4.3,1021.3,10.9,0.0,20,114.4,27,210,0.147,0.007
Pune,18.52,73.856,72,3,0.946,0.325,1013.22,30.78,48.5,7.3,1013.7,7.6,0.0,1,5.3,40,208,0.1,0.1
Pune,18.52,73.856,273,10,-1.0,-0.013,448.56,17.79,74.0,2.3,1019.0,32.8,5.09,15,80.8,18,184,0.1,0.007
Pune,18.52,73.856,312,11,-0.791,0.612,257.36,21.24,64.0,1.2,1001.8,74.3,0.0,50,294.0,35,172,0.708,0.014
Pune,18.52,73.856,270,9,-0.998,-0.065,261.25,17.23,51.8,4.5,1019.8,79.5,0.0,1,6.5,38,165,0.1,0.1
Pune,18.52,73.856,124,5,0.845,-0.534,778.01,29.83,63.1,2.4,1009.4,46.0,0.0,20,110.6,29,197,0.285,0.014
Pune,18.52,73.856,65,3,0.9,0.437,842.82,32.81,77.9,4.5,1003.8,26.1,0.0,10,50.2,39,208,0.1,0.01
Pune,18.52,73.856,244,9,-0.872,-0.49,567.31,16.14,70.0,7.1,1010.5,20.5,0.0,10,55.6,34,156,0.1,0.01
Pune,18.52,73.856,34,2,0.552,0.834,774.69,25.64,71.1,7.2,1004.7,8.7,0.0,25,157.6,43,153,0.359,0.014
Pune,18.52,73.856,14,1,0.239,0.971,349.02,23.01,56.4,1.6,1001.9,71.8,8.83,50,296.3,24,163,0.974,0.019
Pune,18.52,73.856,197,7,-0.247,-0.969,561.18,18.07,48.2,2.7,1013.7,48.3,0.0,3,16.4,24,180,0.1,0.033
Pune,18.52,73.856,143,5,0.629,-0.778,677.23,34.64,60.6,5.3,1013.6,54.0,0.0,100,570.4,40,155,5.933,0.059
Pune,18.52,73.856,312,11,-0.791,0.612,310.77,19.17,41.1,1.4,1021.4,60.1,0.0,1,5.9,27,194,0.1,0.1
Pune,18.52,73.856,45,2,0.699,0.715,763.59,30.04,74.9,5.8,1016.7,21.7,1.71,100,607.9,31,181,8.39,0.084
Pune,18.52,73.856,350,12,-0.255,0.967,424.59,18.77,49.8,4.1,1015.0,38.7,0.0,5,25.1,23,190,0.1,0.02
Pune,18.52,73.856,45,2,0.699,0.715,529.53,28.93,42.2,7.2,1008.4,58.8,0.0,3,19.9,30,156,0.1,0.033
Pune,18.52,73.856,101,4,0.986,-0.167,575.92,30.47,76.8,5.1,1006.8,72.1,0.0,100,610.7,30,179,5.925,0.059
Pune,18.52,73.856,287,10,-0.974,0.226,540.77,10.66,76.2,4.9,1003.3,4.1,4.83,5,30.2,44,193,0.1,0.02
Pune,18.52,73.856,244,9,-0.872,-0.49,389.01,13.85,45.4,3.6,1003.8,58.9,0.0,5,28.4,33,191,0.1,0.02
Pune,18.52,73.856,85,3,0.994,0.107,797.55,32.87,40.9,4.7,1010.8,41.7,9.09,50,280.5,42,202,1.604,0.032
Pune,18.52,73.856,207,7,-0.409,-0.912,672.88,23.44,45.6,3.4,1018.1,23.3,0.0,50,251.9,27,178,0.934,0.019
Pune,18.52,73.856,30,1,0.494,0.87,763.32,33.07,59.1,2.4,1019.8,6.3,0.0,2,11.8,23,154,0.1,0.05
Pune,18.52,73.856,181,7,0.026,-1.0,845.26,23.68,70.0,2.9,1013.5,11.6,0.0,5,25.4,15,177,0.1,0.02
Pune,18.52,73.856,130,5,0.786,-0.619,690.62,28.78,74.8,2.6,1002.8,55.8,0.0,10,52.0,17,172,0.1,0.01
Pune,18.52,73.856,35,2,0.567,0.824,497.67,30.15,47.2,1.2,1014.7,57.4,0.0,3,19.7,20,191,0.1,0.033
Pune,18.52,73.856,61,3,0.867,0.498,449.26,35.79,77.4,5.3,1016.9,79.1,0.0,25,162.8,38,173,0.215,0.009
Pune,18.52,73.856,162,6,0.346,-0.938,949.84,26.38,73.8,4.0,1017.0,8.2,0.0,25,138.5,32,158,0.438,0.018
Pune,18.52,73.856,32,2,0.523,0.852,643.02,34.53,47.7,5.4,1006.6,29.7,0.0,10,60.1,22,165,0.1,0.01
Pune,18.52,73.856,289,10,-0.966,0.26,399.45,15.69,62.0,6.3,1019.9,39.9,0.0,1,6.5,26,205,0.1,0.1
Pune,18.52,73.856,45,2,0.699,0.715,832.3,34.11,79.2,4.8,1002.3,10.8,0.0,20,114.2,27,175,0.225,0.011
Pune,18.52,73.856,39,2,0.622,0.783,527.62,32.06,53.5,3.6,1014.6,55.1,0.0,50,331.2,32,191,1.455,0.029
Pune,18.52,73.856,230,8,-0.73,-0.684,354.43,16.38,76.7,3.4,1017.2,71.7,0.0,50,266.0,18,187,0.82,0.016
Pune,18.52,73.856,157,6,0.425,-0.905,777.25,29.66,77.3,3.1,1010.7,35.1,3.99,25,152.6,41,177,0.348,0.014
Pune,18.52,73.856,182,7,0.009,-1.0,707.7,22.55,41.3,5.0,1017.7,32.4,0.0,25,132.1,34,201,0.315,0.013
Pune,18.52,73.856,289,10,-0.966,0.26,517.53,17.97,45.8,4.8,1010.9,9.4,5.65,2,10.6,32,182,0.1,0.05
Pune,18.52,73.856,68,3,0.921,0.39,811.75,33.33,79.0,2.1,1010.3,32.2,0.0,10,50.3,38,203,0.1,0.01
Pune,18.52,73.856,248,9,-0.903,-0.429,520.74,15.22,72.9,3.4,1021.1,28.3,0.0,20,120.5,21,185,0.17,0.009
Pune,18.52,73.856,339,12,-0.433,0.902,457.88,16.98,48.7,2.7,1004.5,25.5,0.0,25,154.1,41,209,0.259,0.01
Pune,18.52,73.856,248,9,-0.903,-0.429,315.73,10.45,43.8,6.6,1005.5,73.4,0.0,5,26.2,22,175,0.1,0.02
Pune,18.52,73.856,325,11,-0.635,0.772,280.34,19.69,77.3,6.9,1014.0,68.7,0.0,10,64.4,32,152,0.1,0.01
Pune,18.52,73.856,352,12,-0.222,0.975,532.46,20.78,70.0,5.9,1007.2,13.5,0.0,20,107.3,35,188,0.202,0.01
Pune,18.52,73.856,249,9,-0.911,-0.413,413.38,16.41,77.3,6.4,1015.0,51.5,7.37,100,595.8,24,173,3.744,0.037
Pune,18.52,73.856,324,11,-0.649,0.761,524.26,17.35,45.5,4.4,1005.6,4.0,0.0,50,284.1,17,160,0.952,0.019
Pune,18.52,73.856,356,12,-0.154,0.988,530.3,22.9,68.8,4.7,1019.0,16.8,1.27,1,6.3,23,165,0.1,0.1
Pune,18.52,73.856,9,1,0.154,0.988,645.9,25.12,74.0,3.5,1001.9,6.3,0.0,3,18.3,45,187,0.1,0.033
Pune,18.52,73.856,163,6,0.329,-0.944,463.73,23.45,54.2,5.0,1016.2,76.8,0.0,1,6.4,30,194,0.1,0.1
Pune,18.52,73.856,253,9,-0.937,-0.35,624.83,15.7,45.6,7.3,1004.9,2.0,0.0,20,109.2,21,180,0.191,0.01
Pune,18.52,73.856,254,9,-0.943,-0.333,599.6,17.73,42.3,2.0,1020.6,7.1,0.0,25,125.3,34,193,0.268,0.011
Pune,18.52,73.856,120,4,0.88,-0.475,1111.73,34.15,73.8,1.7,1012.7,5.4,0.0,1,5.6,25,164,0.1,0.1
Pune,18.52,73.856,354,12,-0.188,0.982,506.1,26.18,76.6,7.9,1005.2,21.2,0.0,50,306.6,41,193,1.374,0.027
Pune,18.52,73.856,278,10,-0.997,0.073,308.16,10.34,74.1,2.7,1010.9,65.9,0.0,5,26.2,19,199,0.1,0.02
Pune,18.52,73.856,68,3,0.921,0.39,1035.84,33.91,56.8,1.7,1003.6,1.7,0.0,25,127.0,36,178,0.519,0.021
Pune,18.52,73.856,343,12,-0.37,0.929,292.11,21.53,53.8,6.7,1011.0,69.1,0.0,2,12.3,40,196,0.1,0.05
Pune,18.52,73.856,51,2,0.769,0.639,641.36,33.15,72.6,3.7,1018.4,45.5,0.0,15,90.8,33,151,0.1,0.007
Pune,18.52,73.856,129,5,0.796,-0.605,778.78,36.4,69.5,5.1,1010.5,44.9,0.0,5,28.5,15,195,0.1,0.02
Pune,18.52,73.856,205,7,-0.378,-0.926,545.71,17.92,80.6,4.7,1010.4,46.9,0.0,15,79.6,41,171,0.1,0.007
Pune,18.52,73.856,319,11,-0.712,0.703,486.46,21.34,48.9,3.6,1010.7,13.4,0.0,3,17.2,42,200,0.1,0.033
Pune,18.52,73.856,99,4,0.991,-0.133,736.27,32.68,60.5,6.4,1006.6,52.2,7.62,15,78.4,29,155,0.143,0.01
Pune,18.52,73.856,45,2,0.699,0.715,495.0,27.84,74.8,4.4,1020.8,64.3,0.0,20,118.8,35,153,0.186,0.009
Pune,18.52,73.856,285,10,-0.981,0.192,401.94,9.97,60.6,4.3,1013.4,40.3,0.0,3,18.7,25,154,0.1,0.033
Pune,18.52,73.856,214,8,-0.516,-0.857,560.0,16.96,65.2,5.6,1009.9,39.6,0.0,10,51.3,32,166,0.1,0.01
Pune,18.52,73.856,350,12,-0.255,0.967,443.74,22.5,75.4,2.6,1009.5,34.0,0.0,2,10.2,33,170,0.1,0.05
Pune,18.52,73.856,174,6,0.146,-0.989,561.37,22.37,79.0,2.0,1013.2,58.7,0.0,20,132.4,31,189,0.236,0.012
Pune,18.52,73.856,271,10,-0.999,-0.047,306.44,16.69,68.7,6.7,1013.2,68.2,0.0,5,31.5,40,198,0.1,0.02
Pune,18.52,73.856,214,8,-0.516,-0.857,544.12,23.67,73.0,7.9,1011.1,42.5,0.0,2,10.1,44,196,0.1,0.05
Pune,18.52,73.856,303,11,-0.876,0.483,482.67,15.73,43.3,6.9,1003.9,15.1,0.0,50,266.5,34,191,1.133,0.023
Pune,18.52,73.856,314,11,-0.769,0.639,316.62,17.32,63.5,4.1,1001.8,58.5,0.0,3,19.1,41,182,0.1,0.033
Pune,18.52,73.856,202,7,-0.329,-0.944,622.28,19.17,43.1,6.9,1001.8,35.2,0.0,100,552.0,27,177,5.839,0.058
Pune,18.52,73.856,189,7,-0.112,-0.994,737.02,27.78,72.7,5.6,1017.4,23.7,0.0,50,299.3,41,204,1.964,0.039
Pune,18.52,73.856,68,3,0.921,0.39,691.45,32.56,47.3,4.6,1011.5,48.6,3.04,2,10.9,27,181,0.1,0.05
